document,section,paragraph_sentence,sentence_text,positive_technical_claim,claim_id,evidence_dependency,state,permitted_scope,required_citation,proposed_correction,lint_status
thesis_v10,IX. 재현성 및 연구 Artifact,p1042.s2,Ciphertext와 evaluation key를 별도 object로 평가하고 2개 estimator model의 결과를 남긴다.,YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,IX. 재현성 및 연구 Artifact,p1045.s2,다음으로 external source fetch manifest를 검증하고 각 frozen evidence verifier를 실행한다.,YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,IX. 재현성 및 연구 Artifact,p1048.s1,"운영 적용 시 사용자는 threshold 의미, rho, margin floor, validation/audit data governance, acceptable abstention을 제공해야 한다.",YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,IX. 재현성 및 연구 Artifact,p1048.s3,Audit REJECT 또는 NO_SAFE가 발생하면 시스템은 결과를 성공으로 완화하지 않고 배포를 보류하거나 별도의 사전 등록 절차를 시작해야 한다.,YES,no_safe_behavior,no_safe,SUPPORTED,one-candidate budget control and declared two-candidate finite domain,EVIDENCE_REGISTRY,,PASS
thesis_v10,IX. 재현성 및 연구 Artifact,p1060.s1,EVA·HEIR·CoreLab raw records와 claim audit,NO,corelab_eva_elasm_numerical_grid,,PARTIALLY_SUPPORTED,V9 external comparison scope,EVIDENCE_REGISTRY,,PASS
thesis_v10,21 rebuilds + 258 soak cycles PASS,p1072.s1,"# 저장소 검증 예시
git checkout flipguard-thesis-v1.0.0-rc2
python3 docs/evidence/<pack>/verify_*.py
go test ./...
go vet ./...

# 논문 입력 재생성
python3 scripts/build_flipguard_v2_paper_artifacts.py --profile final",YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1075.s1,"본 연구는 CKKS 구성 선택을 단순한 실행 가능성이나 지연시간 최적화만으로 보지 않고, 최종 임계값 결정을 보존하기 위한 유한 범위 승인 문제로 정식화했다.",YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1075.s2,"FlipGuard는 지원 계산 그래프와 결정 무결성 계약에서 구체적인 CKKS 리터럴을 직접 합성하고, 제한된 암호화 후보 시험과 bounded failure-aware repair를 수행하며 SAFE 후보가 없을 때 NO_SAFE로 기권한다.",YES,no_safe_behavior;finite_scope_decision_integrity;scoped_direct_synthesis;adaptive_repair,no_safe;direct_confirmatory;direct_development;margin_interpretation;final_suite;direct_ablation,PARTIALLY_SUPPORTED,"one-candidate budget control and declared two-candidate finite domain | declared finite validation and locked-audit artifacts | declared tabular, polynomial, Sobel, Harris, and scalar-replicated CNN-lite adapters | predeclared development ablation and observed repair causes",EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1075.s3,선택된 리터럴은 분리된 잠금 감사에서 재조정 없이 재생된다.,YES,primary_no_retuning_locked_audit,direct_confirmatory;direct_development,SUPPORTED,10 dataset-model workloads and five deterministic repeated partitions,EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1076.s1,"선언된 adapter와 동결 정책에서 직접 합성은 전체 70/700, 확인 평가 56/560 후보 시험을 사용해 Security-V2 bounded catalog 대비 90%의 정식 시험 감소를 기록했다.",YES,formal_trial_reduction;security_attestation;scoped_direct_synthesis,final_suite;bounded_oracle;security_attestation;exact_estimator;direct_confirmatory;direct_development,PARTIALLY_SUPPORTED,"Security-V2-admitted 7 profiles x 2 paths over the declared instances | attested direct, catalog, reference, and latency-arm literals | declared tabular, polynomial, Sobel, Harris, and scalar-replicated CNN-lite adapters",EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1076.s3,"Historical 1,100회 실행이나 가능한 CKKS 파라미터 공간 전체를 분모로 사용하지 않는다.",YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1077.s1,"주요 무재조정 잠금 감사는 확인 평가 seeds 1--4에서 40/40, 개발 seed 0에서 10/10 통과했고 재조정은 0회였다.",YES,primary_no_retuning_locked_audit,direct_confirmatory;direct_development,SUPPORTED,10 dataset-model workloads and five deterministic repeated partitions,EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1077.s2,"사전동결 후보 예산 대조군은 16/40, 유한 후보 영역 대조군은 50/50에서 NO_SAFE를 반환했다.",YES,no_safe_behavior,no_safe,SUPPORTED,one-candidate budget control and declared two-candidate finite domain,EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1078.s1,"한 host의 confirmatory paired protocol에서 Security-V2 bounded-catalog total latency를 direct total latency로 나눈 dataset-model-cluster geometric mean은 3.140660이었고 cluster-bootstrap 95% confidence interval은 [2.342334, 4.215313]이었다.",NO,paired_latency;security_attestation,paired_latency_admission;bounded_oracle;security_attestation;exact_estimator,PARTIALLY_SUPPORTED,"one host, frozen direct and Security-V2 bounded-catalog arms | attested direct, catalog, reference, and latency-arm literals",EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1079.s1,Deeper polynomial mlp_square_poly3는 25/25 selection 후 locked audit 24 PASS와 decision flip 없는 reserve-policy REJECT 1건을 기록했다.,NO,primary_no_retuning_locked_audit;structural_extension,direct_confirmatory;direct_development;structural;structural_failure;margin_interpretation,PARTIALLY_SUPPORTED,10 dataset-model workloads and five deterministic repeated partitions | five datasets x five deterministic partitions for mlp_square_poly3,EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1079.s2,"Sobel, Harris, CNN-lite는 각 finite scalar-replicated input 범위에서 selection과 no-retuning audit evidence를 제공했고, 3 dataset x 3 independent training/data seed의 9 model은 9/9 selection 및 audit PASS였다.",NO,scoped_non_tabular_extension;training_model_seed_extension,sobel;harris;cnn_lite;training_seed,PARTIALLY_SUPPORTED,BSDS500 Sobel/Harris patches and MNIST CNN-lite scalar-replicated adapter | 3 datasets x 3 predeclared independent training/data seeds,EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1080.s3,Validation identity v1 mismatch와 Security-V2 catalog exclusion은 representation 및 security layer를 구분해야 함을 드러냈다.,NO,security_attestation,security_attestation;exact_estimator,PARTIALLY_SUPPORTED,"attested direct, catalog, reference, and latency-arm literals",EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1081.s1,"향후 연구는 typed graph IR를 통한 adapter 자동화, packed CNN과 bootstrapping graph, 여러 host/runtime의 paired study, 외부 autotuner candidate의 systematic admission, 그리고 exact CKKS residual bound를 decision margin과 결합한 분석적 certificate를 다루어야 한다.",YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1082.s1,"결론적으로 FlipGuard는 지원된 계산 범위에서 direct synthesis, bounded validation/repair, NO_SAFE, no-retuning audit, Security-V2 comparison과 evidence provenance를 결합한 decision-integrity layer를 구현했다.",YES,no_safe_behavior;security_attestation;finite_scope_decision_integrity;scoped_direct_synthesis;adaptive_repair,no_safe;security_attestation;exact_estimator;direct_confirmatory;direct_development;margin_interpretation;final_suite;direct_ablation,PARTIALLY_SUPPORTED,"one-candidate budget control and declared two-candidate finite domain | attested direct, catalog, reference, and latency-arm literals | declared finite validation and locked-audit artifacts | declared tabular, polynomial, Sobel, Harris, and scalar-replicated CNN-lite adapters | predeclared development ablation and observed repair causes",EVIDENCE_REGISTRY,,PASS
thesis_v10,X. 결론,p1082.s2,그 성과는 모든 CKKS workload를 자동으로 해결했다는 데 있지 않다.,YES,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1083.s1,"본 논문을 한 문장으로 요약하면, FlipGuard는 “CKKS 후보를 어떻게 더 많이 만들 것인가”보다 “어떤 후보를 배포 가능한 구성으로 인정할 것인가”를 다룬다.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,X. 결론,p1083.s2,"EVA의 133회 flip, HEIR의 더 빠른 stable 후보, direct의 V_amb 반복 flip과 NO_SAFE는 서로 모순된 결과가 아니라 후보 출처와 무관한 판정 계층이 필요한 이유를 보여준다.",NO,no_safe_behavior;direct_repeat_flip_classification;eva_substantial_population_and_locked_audit,no_safe;docs/evidence/focused_external_comparison_v8/claim_admission.json,SUPPORTED,one-candidate budget control and declared two-candidate finite domain | V9 external comparison scope | V8 external-comparison declared workload and runtime scope,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1086.s1,[1] J.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[1],,PASS
thesis_v10,참고문헌,p1087.s1,[2] R.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[2],,PASS
thesis_v10,참고문헌,p1087.s2,"Dathathri et al., “CHET: An Optimizing Compiler for Fully-Homomorphic Neural-Network Inferencing,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1088.s1,[3] R.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[3],,PASS
thesis_v10,참고문헌,p1088.s2,"Dathathri et al., “EVA: An Encrypted Vector Arithmetic Language and Compiler for Efficient Homomorphic Computation,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1089.s1,[4] Y.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[4],,PASS
thesis_v10,참고문헌,p1089.s2,"Lee et al., “HECATE: Performance-Aware Scale Optimization for Homomorphic Encryption Compiler,” Proc.",NO,hecate_measured_provider,,NOT_EVALUATED,V9 external comparison scope,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1090.s1,[5] Y.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[5],,PASS
thesis_v10,참고문헌,p1091.s1,[6] A.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[6],,PASS
thesis_v10,참고문헌,p1091.s5,"Hithnawi, “HECO: Fully Homomorphic Encryption Compiler,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1092.s1,[7] S.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[7],,PASS
thesis_v10,참고문헌,p1092.s2,"Cheon et al., “DaCapo: Automatic Bootstrapping Management for Efficient Fully Homomorphic Encryption,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1092.s4,"6993-7010, 2024.",NO,formal_trial_reduction;structural_extension,final_suite;bounded_oracle;structural;structural_failure;margin_interpretation,PARTIALLY_SUPPORTED,Security-V2-admitted 7 profiles x 2 paths over the declared instances | five datasets x five deterministic partitions for mlp_square_poly3,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1093.s1,[8] Q.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[8],,PASS
thesis_v10,참고문헌,p1094.s1,[9] W.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[9],,PASS
thesis_v10,참고문헌,p1094.s4,"Boddeti, “AutoFHE: Automated Adaption of CNNs for Efficient Evaluation over FHE,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1094.s6,"2173-2190, 2024.",NO,structural_extension,structural;structural_failure;margin_interpretation,PARTIALLY_SUPPORTED,five datasets x five deterministic partitions for mlp_square_poly3,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1095.s1,[10] A.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[10],,PASS
thesis_v10,참고문헌,p1096.s1,[11] A.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[11],,PASS
thesis_v10,참고문헌,p1096.s3,"Neuhaus et al., “Orion: A Compiler for Encrypted Deep Learning,” Proc.",NO,orion_official_encrypted_self_test,,PARTIALLY_SUPPORTED,V9 external comparison scope,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1097.s1,[12] J.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[12],,PASS
thesis_v10,참고문헌,p1098.s1,[13] J.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[13],,PASS
thesis_v10,참고문헌,p1098.s2,"Nam et al., “SLOTHE: Efficient Evaluation of Non-Arithmetic Neural-Network Functions over FHE,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1099.s1,[14] A.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[14],,PASS
thesis_v10,참고문헌,p1099.s5,"Polyakov, “Application-Aware Approximate Homomorphic Encryption: Configuring FHE for Practical Use,” IACR Communications in Cryptology, vol.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1100.s1,[15] N.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[15],,PASS
thesis_v10,참고문헌,p1100.s2,"Xu et al., “FHE-Agent: Automating CKKS Configuration for Practical Encrypted Inference via an LLM-Guided Agentic Framework,” arXiv:2511.18653, 2025.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1101.s1,[16] J.-P.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[16],,PASS
thesis_v10,참고문헌,p1102.s1,[17] T.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[17],,PASS
thesis_v10,참고문헌,p1102.s2,"Mouchet et al., “Lattigo v6: A Multiparty Homomorphic Encryption Library in Go,” EPFL-LDS, software artifact, 2024.",NO,structural_extension,structural;structural_failure;margin_interpretation,PARTIALLY_SUPPORTED,five datasets x five deterministic partitions for mlp_square_poly3,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1103.s1,[18] Y.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[18],,PASS
thesis_v10,참고문헌,p1103.s8,"2278-2324, 1998.",NO,structural_extension,structural;structural_failure;margin_interpretation,PARTIALLY_SUPPORTED,five datasets x five deterministic partitions for mlp_square_poly3,EVIDENCE_REGISTRY,,PASS
thesis_v10,참고문헌,p1104.s1,[19] D.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[19],,PASS
thesis_v10,참고문헌,p1104.s5,"Malik, “A Database of Human Segmented Natural Images and Its Application to Evaluating Segmentation Algorithms,” Proc.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,참고문헌,p1105.s1,[20] J.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[20],,PASS
thesis_v10,참고문헌,p1106.s1,[21] D.,NO,BACKGROUND,,BACKGROUND,Background/definition only,[21],,PASS
thesis_v10,영문초록,p1109.s1,A Study on Decision-Stability-Constrained Selection of CKKS Configurations,NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,영문초록,p1110.s1,"The CKKS scheme enables approximate arithmetic over encrypted real-valued data, but its configuration determines not only executability and latency but also whether approximation error can change an application-level decision.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,영문초록,p1110.s3,"However, the deployment responsibility of verifying that a generated candidate preserves a threshold or argmax decision remains separate.",YES,multiclass_argmax_proposition,docs/evidence/journal_multiclass_extension_v1/multiclass_contract.json;internal/certify/multiclass_decision_contract.go;internal/certify/multiclass_decision_contract_test.go,SUPPORTED,"finite logits with finite class-wise error bounds, strict inequalities, and no plaintext tie",EVIDENCE_REGISTRY,,PASS
thesis_v10,영문초록,p1111.s1,"This thesis presents FlipGuard, a provider-independent decision-stability layer for CKKS configuration selection.",NO,BACKGROUND,,BACKGROUND,Background/definition only,YES,,PASS
thesis_v10,영문초록,p1111.s3,"It executes each candidate under encryption, classifies it as SAFE, REJECTED, or FAILED, selects the lowest-latency eligible candidate within the declared set, and returns NO_SAFE when no candidate can be defended.",NO,no_safe_behavior,no_safe,SUPPORTED,one-candidate budget control and declared two-candidate finite domain,EVIDENCE_REGISTRY,,PASS
